capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-03 14:49:23,1.02,17.97,14.01,31.47
2018-07-03 15:04:23,1.02,18.56,13.88,31.73
2018-07-03 15:19:23,1.02,19.08,13.74,32.18
2018-07-03 15:34:23,1.02,19.4,13.61,31.96
2018-07-03 15:49:23,1.02,19.01,13.48,31.2
2018-07-03 16:04:23,1.02,18.1,13.48,30.98
2018-07-03 16:19:23,1.02,16.6,13.61,30.67
2018-07-03 16:34:23,1.02,15.0,13.48,30.19
2018-07-03 16:49:23,1.02,13.66,13.22,29.35
2018-07-03 17:04:23,1.02,11.99,13.09,28.69
2018-07-03 17:19:23,1.02,9.63,12.83,28.07
2018-07-03 17:34:23,1.02,6.18,12.83,27.0
2018-07-03 17:49:23,1.02,3.47,13.21,25.2
2018-07-03 18:04:23,1.02,2.23,13.08,24.61
2018-07-03 18:19:23,1.02,1.78,12.95,23.97
2018-07-03 18:34:23,1.02,1.59,12.95,23.6
2018-07-03 18:49:23,1.02,1.39,13.33,23.37
2018-07-03 19:04:23,1.02,1.18,13.07,22.91
2018-07-03 19:19:23,1.02,0.93,13.07,22.68
2018-07-03 19:34:23,1.02,0.63,12.81,22.3
2018-07-03 19:49:23,1.02,0.3,13.07,21.97
2018-07-03 20:04:23,1.02,0.1,13.07,21.74
2018-07-03 20:19:23,1.02,0.1,12.94,21.64
2018-07-03 20:34:23,1.02,0.1,12.94,21.45
2018-07-03 20:49:23,1.02,0.1,12.68,21.31
2018-07-03 21:04:23,1.02,0.1,12.94,21.22
2018-07-03 21:19:23,1.02,0.1,12.94,21.31
2018-07-03 21:34:23,1.02,0.1,12.68,21.12
2018-07-03 21:49:23,1.02,0.1,12.94,21.03
2018-07-03 22:04:23,1.02,0.1,12.68,20.98
2018-07-03 22:19:23,1.02,0.1,12.93,20.93
2018-07-03 22:34:23,1.02,0.1,13.19,20.88
2018-07-03 22:49:23,1.02,0.1,12.93,20.74
2018-07-03 23:04:23,1.02,0.1,13.06,20.69
2018-07-03 23:19:23,1.02,0.1,12.67,20.64
2018-07-03 23:34:23,1.02,0.1,12.42,20.74
2018-07-03 23:49:23,1.02,0.1,12.67,21.03
2018-07-04 00:04:23,1.02,0.1,13.06,20.83
2018-07-04 00:19:23,1.02,0.1,13.06,20.64
2018-07-04 00:34:23,1.02,0.1,12.8,20.98
2018-07-04 00:49:23,1.02,0.1,12.8,21.12
2018-07-04 01:04:23,1.02,0.1,13.06,21.17
2018-07-04 01:19:23,1.02,0.1,12.8,20.93
2018-07-04 01:34:23,1.02,0.1,12.54,20.64
2018-07-04 01:49:23,1.02,0.1,13.06,20.55
2018-07-04 02:04:23,1.02,0.1,12.54,20.45
2018-07-04 02:19:23,1.02,0.1,13.06,20.3
2018-07-04 02:34:23,1.02,0.1,12.54,20.21
2018-07-04 02:49:23,1.02,0.1,12.8,20.11
2018-07-04 03:04:23,1.02,0.1,12.8,20.06
2018-07-04 03:19:23,1.02,0.1,12.54,19.92
2018-07-04 03:34:23,1.02,0.1,12.67,19.92
2018-07-04 03:49:23,1.02,0.1,12.54,19.92
2018-07-04 04:04:23,1.02,0.1,12.54,19.82
2018-07-04 04:19:23,1.02,0.1,12.93,19.72
2018-07-04 04:34:23,1.02,0.1,12.28,19.72
2018-07-04 04:49:23,1.02,0.1,12.92,19.57
2018-07-04 05:04:23,1.02,0.1,12.67,19.57
2018-07-04 05:19:23,1.02,0.1,12.28,19.48
2018-07-04 05:34:23,1.02,0.41,12.79,19.48
2018-07-04 05:49:23,1.02,0.76,12.41,19.53
2018-07-04 06:04:23,1.02,1.09,12.54,19.82
2018-07-04 06:19:23,1.02,1.36,12.41,19.96
2018-07-04 06:34:23,1.02,1.58,12.66,20.26
2018-07-04 06:49:23,1.02,1.79,12.79,20.55
2018-07-04 07:04:23,1.02,1.97,12.54,20.88
2018-07-04 07:19:23,1.02,3.21,12.28,21.45
2018-07-04 07:34:23,1.02,3.89,12.54,22.26
2018-07-04 07:49:23,1.02,2.8,12.28,22.21
2018-07-04 08:04:23,1.02,11.24,12.02,23.05
2018-07-04 08:19:23,1.02,8.83,12.02,24.25
2018-07-04 08:34:23,1.02,6.54,11.76,23.51
2018-07-04 08:49:23,1.02,6.31,12.28,23.7
2018-07-04 09:04:23,1.02,11.07,11.89,24.43
2018-07-04 09:19:23,1.02,10.28,12.15,26.82
2018-07-04 09:34:23,1.02,9.66,12.15,25.79
2018-07-04 09:49:23,1.02,11.44,12.15,25.7
2018-07-04 10:04:23,1.02,18.29,11.89,28.55
2018-07-04 10:19:23,1.02,147.27,11.63,33.96
2018-07-04 10:34:23,1.02,155.19,11.63,38.22
2018-07-04 10:49:23,1.02,23.52,11.75,42.67
2018-07-04 11:04:23,1.02,103.25,11.1,42.97
2018-07-04 11:19:23,1.02,163.98,11.22,49.82
2018-07-04 11:34:23,1.02,95.39,10.96,49.18
2018-07-04 11:49:23,1.02,168.75,11.35,46.52
2018-07-04 12:04:23,0.85,15.07,30.06,32.89
2018-07-04 12:19:23,0.85,140.09,28.04,35.95
2018-07-04 12:34:23,0.85,18.46,26.51,36.96
2018-07-04 12:49:23,0.85,27.2,25.39,34.32
2018-07-04 13:04:23,0.85,24.63,24.88,32.84
2018-07-04 13:19:23,0.85,22.21,24.49,29.83
2018-07-04 13:34:23,0.85,19.7,23.87,31.56
2018-07-04 13:49:23,0.85,15.6,23.37,32.13
2018-07-04 14:04:23,0.85,28.93,23.12,32.22
2018-07-04 14:19:23,0.85,23.36,22.74,32.67
2018-07-04 14:34:23,0.85,29.33,22.49,32.62
2018-07-04 14:49:23,0.85,13.85,22.0,31.65
2018-07-04 15:04:23,0.85,10.89,21.5,30.94
2018-07-04 15:19:23,0.85,22.94,21.62,30.41
2018-07-04 15:34:23,0.85,8.72,21.24,27.71
2018-07-04 15:49:23,0.85,7.51,20.74,28.29
2018-07-04 16:04:23,0.85,20.57,20.49,28.73
2018-07-04 16:19:23,0.85,19.82,20.36,30.23
2018-07-04 16:34:23,0.85,16.96,20.11,30.76
2018-07-04 16:49:23,0.85,17.01,19.61,29.88
2018-07-04 17:04:23,0.85,12.36,19.24,29.35
2018-07-04 17:19:23,0.85,11.43,19.36,28.51
2018-07-04 17:34:23,0.85,6.04,19.1,27.27
2018-07-04 17:49:23,0.85,3.4,18.85,25.65
2018-07-04 18:04:23,0.85,2.08,18.97,24.79
2018-07-04 18:19:23,0.85,1.64,18.84,24.38
2018-07-04 18:34:23,0.85,1.41,18.59,24.25
2018-07-04 18:49:23,0.85,1.31,18.34,24.29
2018-07-04 19:04:23,0.85,1.17,18.08,23.93
2018-07-04 19:19:23,0.85,0.94,18.33,23.42
2018-07-04 19:34:23,0.85,0.63,18.45,23.05
2018-07-04 19:49:23,0.85,0.31,17.82,22.77
2018-07-04 20:04:23,0.85,0.1,18.2,22.49
2018-07-04 20:19:23,0.85,0.1,17.95,22.44
2018-07-04 20:34:23,0.85,0.1,18.07,22.26
2018-07-04 20:49:23,0.85,0.1,17.82,22.02
2018-07-04 21:04:23,0.85,0.1,17.69,21.93
2018-07-04 21:19:23,0.85,0.1,17.82,21.69
2018-07-04 21:34:23,0.85,0.1,17.56,21.64
2018-07-04 21:49:23,0.85,0.1,17.94,21.41
2018-07-04 22:04:23,0.85,0.1,17.69,21.36
2018-07-04 22:19:23,0.85,0.1,17.69,21.41
2018-07-04 22:34:23,0.85,0.1,17.18,21.36
2018-07-04 22:49:23,0.85,0.1,17.3,21.26
2018-07-04 23:04:23,0.85,0.1,17.43,21.17
2018-07-04 23:19:23,0.85,0.1,17.68,21.12
2018-07-04 23:34:23,0.85,0.1,17.3,21.07
2018-07-04 23:49:23,0.85,0.1,17.55,21.07
2018-07-05 00:04:23,0.85,0.1,17.17,21.07
2018-07-05 00:19:23,0.85,0.1,17.05,20.93
2018-07-05 00:34:23,0.85,0.1,17.17,20.93
2018-07-05 00:49:23,0.85,0.1,16.79,20.79
2018-07-05 01:04:23,0.85,0.1,16.92,20.83
2018-07-05 01:19:23,0.85,0.1,17.3,20.93
2018-07-05 01:34:23,0.85,0.1,16.66,20.74
2018-07-05 01:49:23,0.85,0.1,16.66,20.79
2018-07-05 02:04:23,0.85,0.1,17.17,20.69
2018-07-05 02:19:23,0.85,0.1,16.92,20.59
2018-07-05 02:34:23,0.85,0.1,16.79,20.45
2018-07-05 02:49:23,0.85,0.1,16.79,20.35
2018-07-05 03:04:23,0.85,0.1,16.53,20.45
2018-07-05 03:19:23,0.85,0.1,16.91,20.4
2018-07-05 03:34:23,0.85,0.1,16.79,20.3
2018-07-05 03:49:23,0.85,0.1,16.53,20.21
2018-07-05 04:04:23,0.85,0.1,16.66,20.16
2018-07-05 04:19:23,0.85,0.1,16.66,20.06
2018-07-05 04:34:23,0.85,0.1,16.28,19.96
2018-07-05 04:49:23,0.85,0.1,16.15,20.11
2018-07-05 05:04:23,0.85,0.1,16.65,19.96
2018-07-05 05:19:23,0.85,0.1,16.4,19.96
2018-07-05 05:34:23,0.85,0.4,16.4,19.96
2018-07-05 05:49:23,0.85,0.78,16.4,19.96
2018-07-05 06:04:23,0.85,1.14,16.53,20.01
2018-07-05 06:19:23,0.85,1.42,15.89,20.11
2018-07-05 06:34:23,0.85,1.67,16.14,20.35
2018-07-05 06:49:23,0.85,1.9,16.14,20.59
2018-07-05 07:04:23,0.85,2.1,15.89,20.83
2018-07-05 07:19:23,0.85,2.33,16.27,21.07
2018-07-05 07:34:23,0.85,2.53,15.63,21.26
2018-07-05 07:49:23,0.85,3.55,15.89,21.6
2018-07-05 08:04:07,0.85,7.56,15.63,22.35
2018-07-05 08:19:07,0.85,4.58,15.25,22.54
2018-07-05 08:34:07,0.85,10.19,15.63,23.6
2018-07-05 08:49:07,0.85,6.71,15.25,24.02
2018-07-05 09:04:07,0.85,7.49,15.12,24.11
2018-07-05 09:19:07,0.85,10.42,15.5,24.98
2018-07-05 09:34:07,0.85,17.82,15.38,26.78
2018-07-05 09:49:07,0.85,24.93,14.99,29.04
2018-07-05 10:04:07,0.85,132.03,14.99,35.45
2018-07-05 10:19:07,0.85,135.15,14.49,42.82
2018-07-05 10:34:07,0.85,140.09,14.23,45.44
2018-07-05 10:49:07,0.85,145.41,14.5,46.41
2018-07-05 11:04:07,0.85,18.94,13.85,41.51
2018-07-05 11:19:07,0.85,149.17,14.11,48.09
2018-07-05 11:34:07,0.85,151.13,13.6,49.47
2018-07-05 11:49:07,0.85,151.13,13.47,48.49
2018-07-05 12:04:07,0.85,82.09,13.6,41.46
2018-07-05 12:19:07,0.85,151.13,13.34,46.47
2018-07-05 12:34:07,0.85,153.13,13.21,47.86
2018-07-05 12:49:07,0.85,14.46,13.08,36.69
2018-07-05 13:04:07,0.85,14.18,12.82,32.89
2018-07-05 13:19:07,0.85,14.32,12.43,32.18
2018-07-05 13:34:07,0.85,15.09,12.81,31.82
2018-07-05 13:49:07,0.85,15.87,12.81,31.65
2018-07-05 14:04:07,0.85,17.39,12.29,31.29
2018-07-05 14:19:07,0.85,17.39,12.16,31.12
2018-07-05 14:34:07,0.85,18.2,12.29,31.03
2018-07-05 14:49:07,0.85,19.04,12.16,30.41
2018-07-05 15:04:07,0.85,19.78,12.16,31.03
2018-07-05 15:19:07,0.85,20.24,12.03,30.94
2018-07-05 15:34:07,0.85,20.32,12.02,30.45
2018-07-05 15:49:07,0.85,19.82,11.51,30.19
2018-07-05 16:04:07,0.85,18.97,11.89,29.88
2018-07-05 16:19:07,0.85,17.6,11.5,29.35
2018-07-05 16:34:07,0.85,15.92,11.37,28.82
2018-07-05 16:49:07,0.85,14.32,11.37,28.46
2018-07-05 17:04:07,0.85,12.29,11.5,28.07
2018-07-05 17:19:07,0.85,9.98,11.63,27.44
2018-07-05 17:34:07,0.85,6.16,11.5,26.1
2018-07-05 17:49:07,0.85,3.47,10.85,25.2
2018-07-05 18:04:07,0.85,2.19,11.37,24.52
2018-07-05 18:19:07,0.85,1.77,10.85,24.16
2018-07-05 18:34:07,0.85,1.6,11.11,23.88
2018-07-05 18:49:07,0.85,1.44,11.1,23.56
2018-07-05 19:04:07,0.85,1.23,10.97,23.05
2018-07-05 19:19:07,0.85,0.98,10.84,22.82
2018-07-05 19:34:07,0.85,0.65,11.1,22.54
2018-07-05 19:49:07,0.85,0.3,10.84,22.86
2018-07-05 20:04:07,0.85,0.1,10.97,22.91
2018-07-05 20:19:07,0.85,0.1,10.58,22.54
2018-07-05 20:34:07,0.85,0.1,10.97,21.93
2018-07-05 20:49:07,0.85,0.1,11.1,21.64
2018-07-05 21:04:07,0.85,0.1,10.97,21.55
2018-07-05 21:19:07,0.85,0.1,10.97,21.41
2018-07-05 21:34:07,0.85,0.1,10.71,21.26
2018-07-05 21:49:07,0.85,0.1,11.1,21.12
2018-07-05 22:04:07,0.85,0.1,10.84,21.17
2018-07-05 22:19:07,0.85,0.1,10.45,20.98
2018-07-05 22:34:07,0.85,0.1,10.71,20.88
2018-07-05 22:49:07,0.85,0.1,10.32,20.93
2018-07-05 23:04:07,0.85,0.1,10.96,20.79
2018-07-05 23:19:07,0.85,0.1,10.71,20.74
2018-07-05 23:34:07,0.85,0.1,10.83,20.69
2018-07-05 23:49:07,0.85,0.1,10.71,20.69
2018-07-06 00:04:07,0.85,0.1,10.58,20.69
2018-07-06 00:19:07,0.85,0.1,10.58,20.59
2018-07-06 00:34:07,0.85,0.1,10.7,20.5
2018-07-06 00:49:07,0.85,0.1,10.58,20.5
2018-07-06 01:04:07,0.85,0.1,10.83,20.55
2018-07-06 01:19:07,0.85,0.1,10.83,20.45
2018-07-06 01:34:07,0.85,0.1,10.83,20.3
2018-07-06 01:49:07,0.85,0.1,10.32,20.3
2018-07-06 02:04:07,0.85,0.1,10.7,20.21
2018-07-06 02:19:07,0.85,0.1,10.7,20.16
2018-07-06 02:34:07,0.85,0.1,10.32,20.06
2018-07-06 02:49:07,0.85,0.1,10.06,20.06
2018-07-06 03:04:07,0.85,0.1,10.19,19.92
2018-07-06 03:19:07,0.85,0.1,10.44,19.96
2018-07-06 03:34:07,0.85,0.1,10.44,19.82
2018-07-06 03:49:07,0.85,0.1,10.44,19.82
2018-07-06 04:04:07,0.85,0.1,10.44,19.77
2018-07-06 04:19:07,0.85,0.1,10.31,19.72
2018-07-06 04:34:07,0.85,0.1,10.44,19.57
2018-07-06 04:49:07,0.85,0.1,10.57,19.62
2018-07-06 05:04:07,0.85,0.1,10.57,19.62
2018-07-06 05:19:07,0.85,0.1,10.06,19.57
2018-07-06 05:34:07,0.85,0.38,10.31,19.53
2018-07-06 05:49:07,0.85,0.73,9.93,19.67
2018-07-06 06:04:07,0.85,1.06,10.05,19.77
2018-07-06 06:19:07,0.85,1.33,10.44,19.96
2018-07-06 06:34:07,0.85,1.56,9.93,20.21
2018-07-06 06:49:07,0.85,1.76,10.18,20.45
2018-07-06 07:04:07,0.85,1.94,9.93,20.79
2018-07-06 07:19:07,0.85,2.11,9.93,21.03
2018-07-06 07:34:07,0.85,2.27,10.05,21.36
2018-07-06 07:49:07,0.85,2.45,10.05,21.64
2018-07-06 08:04:07,0.85,2.62,10.05,21.93
2018-07-06 08:19:07,0.85,2.82,10.05,22.26
2018-07-06 08:34:07,0.85,3.58,9.8,22.68
2018-07-06 08:49:07,0.85,4.98,10.18,23.37
2018-07-06 09:04:07,0.85,6.76,10.05,24.11
2018-07-06 09:19:07,0.85,9.72,10.05,24.93
2018-07-06 09:34:07,0.85,16.46,9.54,26.51
2018-07-06 09:49:07,0.85,23.15,9.41,29.13
2018-07-06 10:04:07,0.85,135.15,9.54,35.45
2018-07-06 10:19:07,0.85,138.41,9.66,43.03
2018-07-06 10:34:07,0.85,143.59,9.27,46.14
2018-07-06 10:49:07,0.78,143.59,46.37,41.76
2018-07-06 11:04:07,0.78,149.17,38.05,45.82
2018-07-06 11:19:07,0.78,151.13,34.81,48.32
2018-07-06 11:34:07,0.78,153.13,32.14,48.26
2018-07-06 11:49:07,0.78,153.13,29.97,45.76
2018-07-06 12:04:07,0.78,79.74,28.98,41.41
2018-07-06 12:19:07,0.78,153.13,27.42,46.58
2018-07-06 12:34:07,0.78,149.17,26.45,46.47
2018-07-06 12:49:07,0.78,14.08,25.71,36.55
2018-07-06 13:04:07,0.78,14.96,25.32,32.89
2018-07-06 13:19:07,0.78,18.7,24.35,31.51
2018-07-06 13:34:07,0.78,18.63,24.33,30.14
2018-07-06 13:49:07,0.78,18.63,23.83,30.59
2018-07-06 14:04:07,0.78,17.66,23.22,30.72
2018-07-06 14:19:07,0.78,17.51,23.09,31.07
2018-07-06 14:34:07,0.78,16.93,22.84,31.34
2018-07-06 14:49:07,0.78,12.2,22.59,30.81
2018-07-06 15:04:07,0.78,18.8,22.1,30.1
2018-07-06 15:19:07,0.78,17.1,22.22,30.01
2018-07-06 15:34:07,0.78,22.4,21.85,30.59
2018-07-06 15:49:07,0.78,20.53,21.23,29.13
2018-07-06 16:04:07,0.78,18.16,21.35,28.33
2018-07-06 16:19:07,0.78,18.13,21.34,29.17
2018-07-06 16:34:07,0.78,16.71,20.97,29.22
2018-07-06 16:49:07,0.78,7.47,20.97,26.95
2018-07-06 17:04:07,0.78,5.87,20.35,27.67
2018-07-06 17:19:07,0.78,9.64,20.72,27.13
2018-07-06 17:34:07,0.78,4.59,20.59,25.61
2018-07-06 17:49:07,0.78,4.57,20.09,25.29
2018-07-06 18:04:07,0.78,3.56,20.21,25.2
2018-07-06 18:19:07,0.78,2.4,19.96,24.48
2018-07-06 18:34:07,0.78,2.0,20.08,23.74
2018-07-06 18:49:07,0.78,1.35,19.83,23.42
2018-07-06 19:04:07,0.78,1.32,19.83,23.56
2018-07-06 19:19:07,0.78,1.3,20.08,23.14
2018-07-06 19:34:07,0.78,0.77,19.95,22.77
2018-07-06 19:49:07,0.78,0.47,19.45,22.54
2018-07-06 20:04:07,0.78,0.1,20.07,22.26
2018-07-06 20:19:07,0.78,0.1,19.45,21.97
2018-07-06 20:34:07,0.78,0.1,19.7,21.83
2018-07-06 20:49:07,0.78,0.1,19.7,21.79
2018-07-06 21:04:07,0.78,0.1,19.82,21.69
2018-07-06 21:19:07,0.78,0.1,19.82,21.69
2018-07-06 21:34:07,0.78,0.1,19.32,21.88
2018-07-06 21:49:07,0.78,0.1,19.44,21.45
2018-07-06 22:04:07,0.78,0.1,19.57,21.41
2018-07-06 22:19:07,0.78,0.1,19.07,21.31
2018-07-06 22:34:07,0.78,0.1,19.44,21.26
2018-07-06 22:49:07,0.78,0.1,19.44,21.17
2018-07-06 23:04:07,0.78,0.1,19.07,21.17
2018-07-06 23:19:07,0.78,0.1,19.31,21.17
2018-07-06 23:34:07,0.78,0.1,19.06,21.07
2018-07-06 23:49:07,0.78,0.1,19.44,21.03
2018-07-07 00:04:07,0.78,0.1,19.06,21.17
2018-07-07 00:19:07,0.78,0.1,19.19,21.03
2018-07-07 00:34:07,0.78,0.1,19.19,20.93
2018-07-07 00:49:07,0.78,0.1,19.06,20.83
2018-07-07 01:04:07,0.78,0.1,19.18,20.83
2018-07-07 01:19:07,0.78,0.1,18.81,20.83
2018-07-07 01:34:07,0.78,0.1,19.06,20.74
2018-07-07 01:49:07,0.78,0.1,18.93,20.59
2018-07-07 02:04:07,0.78,0.1,18.93,20.64
2018-07-07 02:19:07,0.78,0.1,18.68,20.69
2018-07-07 02:34:07,0.78,0.1,19.06,20.69
2018-07-07 02:49:07,0.78,0.1,18.81,20.64
2018-07-07 03:04:07,0.78,0.1,18.81,20.59
2018-07-07 03:19:07,0.78,0.1,18.93,20.59
2018-07-07 03:34:07,0.78,0.1,19.05,20.55
2018-07-07 03:49:07,0.78,0.1,18.8,20.55
2018-07-07 04:04:07,0.78,0.1,18.43,20.5
2018-07-07 04:19:07,0.78,0.1,18.55,20.35
2018-07-07 04:34:07,0.78,0.1,18.43,20.45
2018-07-07 04:49:07,0.78,0.1,18.68,20.5
2018-07-07 05:04:07,0.78,0.1,18.43,20.5
2018-07-07 05:19:07,0.78,0.1,18.8,20.5
2018-07-07 05:34:07,0.78,0.37,18.55,20.4
2018-07-07 05:49:07,0.78,0.71,18.3,20.35
2018-07-07 06:04:07,0.78,1.02,18.42,20.5
2018-07-07 06:19:07,0.78,1.27,18.67,20.74
2018-07-07 06:34:07,0.78,1.49,18.42,21.03
2018-07-07 06:49:07,0.78,1.7,18.55,21.31
2018-07-07 07:04:07,0.78,1.89,18.3,21.64
2018-07-07 07:19:07,0.78,2.04,18.05,21.88
2018-07-07 07:34:07,0.78,2.21,18.42,22.16
2018-07-07 07:49:07,0.78,2.39,17.92,22.35
2018-07-07 08:04:07,0.78,2.58,17.8,22.63
2018-07-07 08:19:07,0.78,2.85,17.8,23.19
2018-07-07 08:34:07,0.78,3.58,17.67,23.6
2018-07-07 08:49:07,0.78,4.85,17.67,24.11
2018-07-07 09:04:07,0.78,6.64,18.05,24.7
2018-07-07 09:19:07,0.78,9.55,17.55,25.79
2018-07-07 09:34:07,0.78,16.1,17.42,27.36
2018-07-07 09:49:07,0.78,23.15,17.8,29.88
2018-07-07 10:04:07,0.78,135.15,17.17,36.09
2018-07-07 10:19:07,0.78,138.41,17.18,44.74
2018-07-07 10:34:07,0.78,141.82,16.93,45.01
2018-07-07 10:49:07,0.78,145.41,16.43,48.14
2018-07-07 11:04:07,0.78,149.17,16.05,50.65
2018-07-07 11:19:07,0.78,151.13,15.8,51.32
2018-07-07 11:34:07,0.78,153.13,15.8,51.5
2018-07-07 11:49:07,0.78,153.13,15.67,49.59
2018-07-07 12:04:07,0.78,56.74,15.54,41.81
2018-07-07 12:19:07,0.78,153.13,15.28,47.69
2018-07-07 12:34:07,0.78,153.13,14.77,49.82
2018-07-07 12:49:07,0.78,11.55,14.51,38.55
2018-07-07 13:04:07,0.78,11.48,14.51,33.33
2018-07-07 13:19:07,0.78,11.82,14.38,32.98
2018-07-07 13:34:07,0.78,12.57,14.11,32.98
2018-07-07 13:49:07,0.78,13.25,13.98,33.25
2018-07-07 14:04:07,0.78,14.89,13.72,33.33
2018-07-07 14:19:07,0.78,16.15,13.85,33.2
2018-07-07 14:34:07,0.78,17.1,14.1,33.38
2018-07-07 14:49:07,0.78,18.33,13.97,33.16
2018-07-07 15:04:07,0.78,21.12,13.59,33.42
2018-07-07 15:19:07,0.78,17.57,13.2,32.31
2018-07-07 15:34:07,0.78,18.73,13.07,31.87
2018-07-07 15:49:07,0.78,18.16,13.19,31.96
2018-07-07 16:04:07,0.78,16.46,13.06,30.94
2018-07-07 16:19:07,0.78,15.95,13.06,30.89
2018-07-07 16:34:07,0.78,15.8,12.8,30.59
2018-07-07 16:49:07,0.78,14.46,12.93,30.45
2018-07-07 17:04:07,0.78,12.39,12.54,30.14
2018-07-07 17:19:07,0.78,10.03,12.54,29.22
2018-07-07 17:34:07,0.78,6.27,12.54,28.07
2018-07-07 17:49:07,0.78,3.4,12.41,26.64
2018-07-07 18:04:07,0.78,2.05,12.53,25.97
2018-07-07 18:19:07,0.78,1.6,12.53,25.52
2018-07-07 18:34:07,0.78,1.47,12.4,25.2
2018-07-07 18:49:07,0.78,1.32,11.89,25.2
2018-07-07 19:04:07,0.78,1.15,12.4,24.75
2018-07-07 19:19:07,0.78,0.92,12.27,24.16
2018-07-07 19:34:07,0.78,0.62,11.75,23.79
2018-07-07 19:49:07,0.78,0.29,11.88,23.7
2018-07-07 20:04:07,0.78,0.1,11.75,23.24
2018-07-07 20:19:07,0.78,0.1,12.27,22.91
2018-07-07 20:34:07,0.78,0.1,12.14,22.72
2018-07-07 20:49:07,0.78,0.1,11.88,22.49
2018-07-07 21:04:07,0.78,0.1,12.14,22.49
2018-07-07 21:19:07,0.78,0.1,11.62,22.58
2018-07-07 21:34:07,0.78,0.1,12.01,22.54
2018-07-07 21:49:07,0.78,0.1,12.26,22.4
2018-07-07 22:04:07,0.78,0.1,12.0,22.26
2018-07-07 22:19:07,0.78,0.1,12.13,22.16
2018-07-07 22:34:07,0.78,0.1,11.87,21.93
2018-07-07 22:49:07,0.78,0.1,12.13,21.88
2018-07-07 23:04:07,0.78,0.1,12.0,21.64
2018-07-07 23:19:07,0.78,0.1,12.0,21.69
2018-07-07 23:34:07,0.78,0.1,11.49,21.5
2018-07-07 23:49:07,0.78,0.1,11.87,21.55
2018-07-08 00:04:07,0.78,0.1,12.0,21.41
2018-07-08 00:19:07,0.78,0.1,12.13,21.36
2018-07-08 00:34:07,0.78,0.1,12.13,21.36
2018-07-08 00:49:07,0.78,0.1,12.13,21.26
2018-07-08 01:04:07,0.78,0.1,11.74,21.36
2018-07-08 01:19:07,0.78,0.1,11.35,21.22
2018-07-08 01:34:07,0.78,0.1,11.74,21.26
2018-07-08 01:49:07,0.78,0.1,11.87,21.07
2018-07-08 02:04:07,0.78,0.1,11.61,21.17
2018-07-08 02:19:07,0.78,0.1,11.74,20.98
2018-07-08 02:34:07,0.78,0.1,11.74,20.93
2018-07-08 02:49:07,0.78,0.1,11.35,20.98
2018-07-08 03:04:07,0.78,0.1,11.74,20.88
2018-07-08 03:19:07,0.78,0.1,11.22,20.93
2018-07-08 03:34:07,0.78,0.1,11.61,20.93
2018-07-08 03:49:07,0.78,0.1,11.87,20.79
2018-07-08 04:04:07,0.78,0.1,11.35,20.69
2018-07-08 04:19:07,0.78,0.1,11.48,20.55
2018-07-08 04:34:07,0.78,0.1,11.61,20.55
2018-07-08 04:49:07,0.78,0.1,11.48,20.55
2018-07-08 05:04:07,0.78,0.1,11.74,20.5
2018-07-08 05:19:07,0.78,0.1,11.61,20.55
2018-07-08 05:34:07,0.78,0.35,10.96,20.35
2018-07-08 05:49:07,0.78,0.71,11.09,20.55
2018-07-08 06:04:07,0.78,1.03,11.73,20.64
2018-07-08 06:19:07,0.78,1.3,11.09,20.83
2018-07-08 06:34:07,0.78,1.54,11.48,21.03
2018-07-08 06:49:07,0.78,1.75,11.09,21.26
2018-07-08 07:04:07,0.78,1.94,10.83,21.6
2018-07-08 07:19:07,0.78,2.09,11.35,22.02
2018-07-08 07:34:07,0.78,2.26,11.47,22.49
2018-07-08 07:49:07,0.78,2.45,11.22,22.77
2018-07-08 08:04:07,0.78,2.64,11.47,23.1
2018-07-08 08:19:07,0.78,2.85,11.35,23.47
2018-07-08 08:34:07,0.78,3.64,10.57,24.11
2018-07-08 08:49:07,0.78,5.02,10.96,24.61
2018-07-08 09:04:07,0.78,6.83,10.57,25.29
2018-07-08 09:19:07,0.78,9.68,11.22,26.24
2018-07-08 09:34:07,0.78,15.68,10.96,27.8
2018-07-08 09:49:07,0.78,22.4,10.7,30.14
2018-07-08 10:04:07,0.78,133.57,10.96,36.0
2018-07-08 10:19:07,0.78,138.41,10.17,45.12
2018-07-08 10:34:07,0.78,141.82,10.42,47.64
2018-07-08 10:49:07,0.78,147.27,10.28,52.05
2018-07-08 11:04:07,0.78,151.13,10.14,53.94
2018-07-08 11:19:07,0.78,151.13,10.26,54.92
2018-07-08 11:34:07,0.78,155.19,10.0,54.26
2018-07-08 11:49:07,0.78,155.19,10.14,50.83
2018-07-08 12:04:07,0.78,48.83,9.76,43.39
2018-07-08 12:19:07,0.78,153.13,9.89,48.43
2018-07-08 12:34:07,0.78,155.19,9.37,51.26
2018-07-08 12:49:07,0.78,13.23,9.51,38.89
2018-07-08 13:04:07,0.78,13.11,9.64,34.73
2018-07-08 13:19:07,0.78,13.53,9.65,33.47
2018-07-08 13:34:07,0.78,14.1,9.27,33.38
2018-07-08 13:49:07,0.78,14.83,9.27,33.87
2018-07-08 14:04:07,0.78,15.58,9.14,33.96
2018-07-08 14:19:07,0.78,16.36,9.39,33.25
2018-07-08 14:34:07,0.78,17.36,9.39,34.05
2018-07-08 14:49:07,0.78,18.2,9.13,34.41
